Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales_Amount,Discount,Profit,Payment_Method
ORD00996,12/18/2025,CUST0722,Amit Gupta,Male,55,Pune,PROD005,Coca Cola,Beverages,8,48.42,387.36,0.1,63.51,Credit Card
ORD00997,6/15/2025,CUST0030,Neha Singh,Female,28,Ahmedabad,PROD010,Maggi Noodles,Groceries,5,15.39,76.95,0.1,6.26,Debit Card
ORD00998,5/14/2025,CUST0692,Neha Sharma,Male,62,Mumbai,PROD011,Colgate Toothpaste,Personal Care,7,95.83,670.81,0.1,91.94,UPI
ORD00999,7/29/2025,CUST0275,Karan Iyer,Male,22,Delhi,PROD016,Thums Up,Beverages,4,40.04,160.16,0,21.21,Credit Card
ORD01000,11/11/2025,CUST0587,Meera Mehta,Female,46,Chennai,PROD006,Tata Tea,Beverages,4,128.03,512.12,0,123.49,Net Banking
ORD01001,2/16/2025,CUST0338,Aditya Nair,Female,26,Jaipur,PROD005,Coca Cola,Beverages,1,49.16,49.16,0,10.64,Debit Card
ORD01002,10/2/2025,CUST0935,Rohan Das,Male,50,Jaipur,PROD012,Dettol Handwash,Personal Care,2,115.31,230.62,0.15,22.7,Credit Card
ORD01003,3/24/2025,CUST0161,Arjun Gupta,Male,64,Bengaluru,PROD018,Nescafe Coffee,Beverages,7,205,1435,0,185.59,Debit Card
ORD01004,1/19/2025,CUST0340,Rahul Khan,Female,29,Bengaluru,PROD014,Kellogg's Corn Flakes,Groceries,4,216.92,867.68,0,208.07,UPI
ORD01005,5/25/2025,CUST0774,Anjali Reddy,Female,49,Kolkata,PROD017,Good Day Cookies,Snacks,2,51.26,102.52,0.1,8.04,Debit Card
ORD01006,7/13/2025,CUST0025,Rohan Shah,Female,23,Mumbai,PROD008,Dove Soap,Personal Care,4,52.53,210.12,0,45.85,Cash
ORD01007,8/1/2025,CUST0135,Riya Sharma,Male,40,Bengaluru,PROD009,Aashirvaad Atta,Groceries,2,240.37,480.74,0.15,82.85,UPI
ORD01008,4/10/2025,CUST0016,Simran Gupta,Female,62,Pune,PROD018,Nescafe Coffee,Beverages,3,183.22,549.66,0.15,100.33,Net Banking
ORD01009,8/23/2025,CUST0880,Neha Singh,Male,24,Ahmedabad,PROD010,Maggi Noodles,Groceries,6,15.21,91.26,0,11.99,Credit Card
ORD01010,7/28/2025,CUST0103,Rahul Singh,Female,31,Kolkata,PROD009,Aashirvaad Atta,Groceries,8,251.62,2012.96,0.1,173.59,Net Banking
ORD01011,7/15/2025,CUST0286,Kavya Malhotra,Male,36,Lucknow,PROD016,Thums Up,Beverages,5,43.45,217.25,0.15,30.68,UPI
ORD01012,10/23/2025,CUST0509,Sneha Gupta,Female,40,Delhi,PROD013,Britannia Bread,Dairy,6,47.9,287.4,0,45.09,UPI
ORD01013,6/9/2025,CUST0407,Aditya Das,Female,51,Kolkata,PROD008,Dove Soap,Personal Care,8,55.3,442.4,0.15,37.05,Debit Card
ORD01014,9/8/2025,CUST0148,Kavya Verma,Female,57,Jaipur,PROD003,Amul Milk,Dairy,2,62.05,124.1,0,28.17,Net Banking
ORD01015,10/18/2025,CUST0256,Isha Mehta,Male,44,Pune,PROD003,Amul Milk,Dairy,3,60.63,181.89,0.1,27.66,Credit Card
ORD01016,1/19/2025,CUST0061,Sahil Joshi,Male,21,Jaipur,PROD016,Thums Up,Beverages,5,40.47,202.35,0.05,42.64,Debit Card
ORD01017,10/15/2025,CUST0706,Nikhil Sharma,Female,22,Ahmedabad,PROD019,Vim Dishwash,Home & Cleaning,7,97.26,680.82,0.05,127.65,Cash
ORD01018,12/29/2025,CUST0559,Sneha Gupta,Female,35,Mumbai,PROD016,Thums Up,Beverages,6,43.76,262.56,0,35.37,Cash
ORD01019,7/12/2025,CUST0527,Vikram Sharma,Female,42,Lucknow,PROD018,Nescafe Coffee,Beverages,2,206.76,413.52,0.1,74.01,Credit Card
ORD01020,8/13/2025,CUST0776,Sahil Nair,Male,28,Ahmedabad,PROD001,Parle-G Biscuits,Snacks,3,30.84,92.52,0,10.02,UPI
ORD01021,10/8/2025,CUST0040,Vikram Das,Female,43,Chennai,PROD014,Kellogg's Corn Flakes,Groceries,8,204.88,1639.04,0.15,226.84,Cash
ORD01022,12/13/2025,CUST0409,Amit Joshi,Female,61,Jaipur,PROD001,Parle-G Biscuits,Snacks,5,29.03,145.15,0.05,27.91,Debit Card
ORD01023,9/25/2025,CUST0536,Simran Khan,Female,20,Lucknow,PROD011,Colgate Toothpaste,Personal Care,6,98.28,589.68,0,61.36,Credit Card
ORD01024,4/18/2025,CUST0823,Manish Sharma,Female,63,Bengaluru,PROD020,Head & Shoulders,Personal Care,6,267.26,1603.56,0.05,244.14,Debit Card
ORD01025,8/2/2025,CUST0950,Anjali Verma,Male,42,Mumbai,PROD005,Coca Cola,Beverages,3,46.29,138.87,0.1,10.21,Credit Card
ORD01026,4/7/2025,CUST0154,Karan Singh,Female,53,Mumbai,PROD016,Thums Up,Beverages,2,43.96,87.92,0,11.69,Credit Card
ORD01027,11/1/2025,CUST0711,Vikram Das,Male,27,Mumbai,PROD004,Lay's Chips,Snacks,8,34.99,279.92,0,52.13,Credit Card
ORD01028,5/21/2025,CUST0069,Vikram Shah,Female,26,Chennai,PROD012,Dettol Handwash,Personal Care,4,110.19,440.76,0,104.79,Debit Card
ORD01029,10/15/2025,CUST0841,Nikhil Kapoor,Male,21,Lucknow,PROD014,Kellogg's Corn Flakes,Groceries,5,211.07,1055.35,0.1,226.85,Net Banking
ORD01030,5/24/2025,CUST0657,Karan Shah,Male,54,Ahmedabad,PROD007,Surf Excel,Home & Cleaning,2,187,374,0,76.38,Credit Card
ORD01031,7/16/2025,CUST0270,Amit Joshi,Female,41,Jaipur,PROD019,Vim Dishwash,Home & Cleaning,2,87.21,174.42,0.15,26.66,Debit Card
ORD01032,8/31/2025,CUST0590,Anjali Mehta,Female,36,Ahmedabad,PROD019,Vim Dishwash,Home & Cleaning,5,98.55,492.75,0.15,81.11,Credit Card
ORD01033,11/11/2025,CUST0173,Meera Gupta,Female,46,Ahmedabad,PROD001,Parle-G Biscuits,Snacks,4,32.95,131.8,0,31.37,Credit Card
ORD01034,1/27/2025,CUST0147,Kavya Khan,Female,63,Delhi,PROD006,Tata Tea,Beverages,8,129.74,1037.92,0.05,91.92,Credit Card
ORD01035,3/2/2025,CUST0524,Kavya Shah,Male,42,Bengaluru,PROD015,Harpic Cleaner,Home & Cleaning,7,131.22,918.54,0.05,114.69,Credit Card
ORD01036,9/25/2025,CUST0574,Rahul Singh,Female,41,Hyderabad,PROD013,Britannia Bread,Dairy,7,47.97,335.79,0.1,42.41,Debit Card
ORD01037,8/12/2025,CUST0544,Rahul Mehta,Male,58,Bengaluru,PROD003,Amul Milk,Dairy,4,65.6,262.4,0.05,50.09,Net Banking
ORD01038,11/30/2025,CUST0453,Manish Khan,Female,27,Kolkata,PROD016,Thums Up,Beverages,5,42.11,210.55,0.15,41.69,Debit Card
ORD01039,4/20/2025,CUST0183,Priya Verma,Female,56,Lucknow,PROD001,Parle-G Biscuits,Snacks,6,32.35,194.1,0.05,37.59,Net Banking
ORD01040,7/4/2025,CUST0574,Rahul Singh,Female,41,Hyderabad,PROD007,Surf Excel,Home & Cleaning,7,181.1,1267.7,0,143.62,Net Banking
ORD01041,9/15/2025,CUST0200,Pooja Joshi,Female,25,Mumbai,PROD001,Parle-G Biscuits,Snacks,5,29.98,149.9,0.05,33.56,UPI
ORD01042,12/23/2025,CUST0622,Meera Mehta,Male,40,Chennai,PROD009,Aashirvaad Atta,Groceries,1,261.77,261.77,0.1,34.8,Debit Card
ORD01043,11/20/2025,CUST0281,Neha Khan,Female,38,Hyderabad,PROD002,Tata Salt,Groceries,1,30.23,30.23,0.1,6.79,Cash
ORD01044,1/20/2025,CUST0503,Priya Singh,Female,29,Delhi,PROD006,Tata Tea,Beverages,8,127.5,1020,0.15,188.37,Debit Card
ORD01045,3/9/2025,CUST0030,Neha Singh,Female,28,Ahmedabad,PROD020,Head & Shoulders,Personal Care,3,274.52,823.56,0,187.82,UPI
ORD01046,10/6/2025,CUST0430,Manish Joshi,Female,49,Mumbai,PROD004,Lay's Chips,Snacks,1,35.58,35.58,0,4.75,Debit Card
ORD01047,3/28/2025,CUST0874,Priya Iyer,Male,60,Pune,PROD007,Surf Excel,Home & Cleaning,1,179.98,179.98,0.05,39.77,Net Banking
ORD01048,12/8/2025,CUST0740,Arjun Joshi,Male,20,Lucknow,PROD012,Dettol Handwash,Personal Care,1,120.02,120.02,0.1,16.29,UPI
ORD01049,1/23/2025,CUST0067,Pooja Joshi,Female,22,Mumbai,PROD007,Surf Excel,Home & Cleaning,3,190.68,572.04,0,62.55,Debit Card
ORD01050,10/15/2025,CUST0624,Meera Iyer,Male,61,Delhi,PROD007,Surf Excel,Home & Cleaning,7,175.67,1229.69,0,163.42,Debit Card
ORD01051,8/26/2025,CUST0121,Sneha Mehta,Male,63,Bengaluru,PROD011,Colgate Toothpaste,Personal Care,8,98.35,786.8,0,138.68,UPI
ORD01052,11/17/2025,CUST0120,Karan Khan,Male,26,Delhi,PROD003,Amul Milk,Dairy,3,63.57,190.71,0,25.55,UPI
ORD01053,5/7/2025,CUST0786,Sahil Shah,Female,27,Mumbai,PROD006,Tata Tea,Beverages,1,117.92,117.92,0.05,17.73,Debit Card
ORD01054,4/2/2025,CUST0858,Anjali Khan,Male,18,Ahmedabad,PROD007,Surf Excel,Home & Cleaning,3,179.38,538.14,0.1,96.87,Debit Card
ORD01055,4/13/2025,CUST0144,Neha Kapoor,Male,40,Jaipur,PROD019,Vim Dishwash,Home & Cleaning,6,91.09,546.54,0,69.07,Credit Card
ORD01056,7/6/2025,CUST0303,Aditya Iyer,Male,18,Bengaluru,PROD009,Aashirvaad Atta,Groceries,8,247.42,1979.36,0.1,250.07,Debit Card
ORD01057,10/27/2025,CUST0791,Arjun Patel,Female,29,Chennai,PROD017,Good Day Cookies,Snacks,8,53.72,429.76,0,37.06,Cash
ORD01058,12/16/2025,CUST0160,Karan Khan,Female,35,Hyderabad,PROD018,Nescafe Coffee,Beverages,4,208.82,835.28,0.1,104.48,Debit Card
ORD01059,8/28/2025,CUST0213,Priya Khan,Female,63,Kolkata,PROD011,Colgate Toothpaste,Personal Care,5,91.54,457.7,0,56.71,Debit Card
ORD01060,7/10/2025,CUST0033,Nikhil Iyer,Male,27,Chennai,PROD004,Lay's Chips,Snacks,3,35.74,107.22,0.1,17.35,Net Banking
ORD01061,1/5/2025,CUST0387,Simran Joshi,Male,64,Chennai,PROD019,Vim Dishwash,Home & Cleaning,1,89.85,89.85,0,16.8,Credit Card
ORD01062,7/3/2025,CUST0432,Sahil Khan,Male,21,Hyderabad,PROD016,Thums Up,Beverages,6,40.02,240.12,0,26.85,Debit Card
ORD01063,8/22/2025,CUST0167,Riya Patel,Male,54,Hyderabad,PROD015,Harpic Cleaner,Home & Cleaning,3,132.85,398.55,0.1,78.04,Net Banking
ORD01064,7/11/2025,CUST0590,Anjali Mehta,Female,36,Ahmedabad,PROD014,Kellogg's Corn Flakes,Groceries,7,214.42,1500.94,0,184.52,Net Banking
ORD01065,9/17/2025,CUST0346,Priya Mehta,Female,61,Bengaluru,PROD016,Thums Up,Beverages,7,39.8,278.6,0,58.43,UPI
ORD01066,3/25/2025,CUST0432,Sahil Khan,Male,21,Hyderabad,PROD014,Kellogg's Corn Flakes,Groceries,5,229.55,1147.75,0.1,186.79,Net Banking
ORD01067,3/8/2025,CUST0171,Rohan Verma,Female,23,Bengaluru,PROD010,Maggi Noodles,Groceries,4,16.39,65.56,0.15,11.58,Debit Card
ORD01068,8/23/2025,CUST0808,Neha Kapoor,Female,52,Chennai,PROD002,Tata Salt,Groceries,2,27.9,55.8,0,12.07,Cash
ORD01069,6/4/2025,CUST0170,Aditya Joshi,Male,54,Mumbai,PROD015,Harpic Cleaner,Home & Cleaning,1,131.1,131.1,0,30.17,Debit Card
ORD01070,5/6/2025,CUST0083,Sneha Nair,Male,40,Jaipur,PROD006,Tata Tea,Beverages,4,129.44,517.76,0.1,44.42,Credit Card
ORD01071,8/30/2025,CUST0702,Rohan Verma,Male,53,Kolkata,PROD018,Nescafe Coffee,Beverages,6,180.64,1083.84,0,150.22,Net Banking
ORD01072,12/28/2025,CUST0704,Arjun Malhotra,Male,54,Chennai,PROD013,Britannia Bread,Dairy,4,48.91,195.64,0.1,38.97,Credit Card
ORD01073,6/17/2025,CUST0782,Kavya Nair,Male,56,Kolkata,PROD004,Lay's Chips,Snacks,7,33.92,237.44,0,35.14,Debit Card
ORD01074,10/28/2025,CUST0840,Arjun Singh,Female,30,Delhi,PROD014,Kellogg's Corn Flakes,Groceries,7,216.32,1514.24,0.05,234.5,UPI
ORD01075,9/14/2025,CUST0228,Arjun Joshi,Female,60,Mumbai,PROD020,Head & Shoulders,Personal Care,3,276.95,830.85,0.05,111.76,UPI
ORD01076,4/7/2025,CUST0626,Anjali Khan,Male,50,Kolkata,PROD020,Head & Shoulders,Personal Care,7,282.67,1978.69,0,204.74,UPI
ORD01077,8/6/2025,CUST0217,Kavya Malhotra,Male,22,Ahmedabad,PROD010,Maggi Noodles,Groceries,7,14.46,101.22,0.1,17.42,Credit Card
ORD01078,8/4/2025,CUST0292,Rahul Verma,Female,62,Hyderabad,PROD010,Maggi Noodles,Groceries,7,15.77,110.39,0.1,8.54,Credit Card
ORD01079,2/21/2025,CUST0168,Riya Joshi,Female,39,Delhi,PROD013,Britannia Bread,Dairy,2,45.89,91.78,0,12.75,Cash
ORD01080,12/18/2025,CUST0823,Manish Sharma,Female,63,Bengaluru,PROD001,Parle-G Biscuits,Snacks,3,29.94,89.82,0.15,12.69,Cash
ORD01081,5/13/2025,CUST0012,Pooja Malhotra,Female,54,Bengaluru,PROD016,Thums Up,Beverages,7,40.53,283.71,0,37.31,UPI
ORD01082,7/6/2025,CUST0619,Isha Verma,Female,38,Bengaluru,PROD015,Harpic Cleaner,Home & Cleaning,6,133.39,800.34,0.05,169.94,UPI
ORD01083,2/10/2025,CUST0805,Manish Reddy,Male,62,Lucknow,PROD006,Tata Tea,Beverages,7,123.57,864.99,0.1,177.46,Credit Card
ORD01084,8/21/2025,CUST0008,Karan Singh,Male,31,Chennai,PROD011,Colgate Toothpaste,Personal Care,5,93.07,465.35,0.15,80.57,Cash
ORD01085,1/26/2025,CUST0050,Neha Sharma,Female,64,Chennai,PROD015,Harpic Cleaner,Home & Cleaning,5,119.5,597.5,0.1,85.09,Net Banking
ORD01086,1/13/2025,CUST0703,Sneha Khan,Male,44,Chennai,PROD012,Dettol Handwash,Personal Care,5,111.52,557.6,0.05,111.43,Net Banking
ORD01087,6/2/2025,CUST0274,Riya Das,Female,22,Pune,PROD006,Tata Tea,Beverages,5,120.42,602.1,0,93.9,UPI
ORD01088,5/8/2025,CUST0611,Rahul Malhotra,Female,59,Pune,PROD004,Lay's Chips,Snacks,6,37.09,222.54,0.15,38.89,Credit Card
ORD01089,8/9/2025,CUST0087,Arjun Verma,Male,42,Mumbai,PROD018,Nescafe Coffee,Beverages,2,184.09,368.18,0,69.07,Debit Card
ORD01090,1/21/2025,CUST0354,Manish Reddy,Male,45,Pune,PROD015,Harpic Cleaner,Home & Cleaning,4,135.98,543.92,0.15,81.71,UPI
ORD01091,2/10/2025,CUST0335,Meera Malhotra,Male,39,Pune,PROD012,Dettol Handwash,Personal Care,1,106.92,106.92,0,15.5,Debit Card
ORD01092,5/12/2025,CUST0950,Anjali Verma,Male,42,Mumbai,PROD010,Maggi Noodles,Groceries,7,15.15,106.05,0,25.62,UPI
ORD01093,6/5/2025,CUST0857,Anjali Kapoor,Male,49,Chennai,PROD014,Kellogg's Corn Flakes,Groceries,2,224.5,449,0.15,47.46,Net Banking
ORD01094,8/31/2025,CUST0527,Vikram Sharma,Female,42,Lucknow,PROD018,Nescafe Coffee,Beverages,4,200.29,801.16,0,115.06,Credit Card
ORD01095,12/10/2025,CUST0779,Anjali Reddy,Female,28,Pune,PROD014,Kellogg's Corn Flakes,Groceries,5,223.03,1115.15,0,141.7,UPI
ORD01096,4/17/2025,CUST0620,Manish Patel,Female,60,Ahmedabad,PROD013,Britannia Bread,Dairy,3,47.33,141.99,0.05,10.91,UPI
ORD01097,11/22/2025,CUST0801,Priya Mehta,Male,61,Kolkata,PROD014,Kellogg's Corn Flakes,Groceries,3,208.16,624.48,0.1,102.2,Debit Card
ORD01098,11/10/2025,CUST0100,Kavya Khan,Female,62,Hyderabad,PROD008,Dove Soap,Personal Care,4,52.4,209.6,0.05,23.41,Debit Card
ORD01099,7/19/2025,CUST0746,Nikhil Khan,Female,35,Delhi,PROD020,Head & Shoulders,Personal Care,8,269.93,2159.44,0.15,249.43,Cash
ORD01100,8/16/2025,CUST0953,Manish Das,Male,20,Delhi,PROD018,Nescafe Coffee,Beverages,1,190.27,190.27,0.05,25.1,Credit Card
ORD01101,5/11/2025,CUST0474,Anjali Reddy,Male,43,Ahmedabad,PROD016,Thums Up,Beverages,4,41.19,164.76,0,32.03,Cash
ORD01102,2/12/2025,CUST0034,Anjali Shah,Male,56,Chennai,PROD019,Vim Dishwash,Home & Cleaning,2,94.02,188.04,0.15,39.55,Credit Card
ORD01103,8/28/2025,CUST0766,Aditya Malhotra,Male,29,Lucknow,PROD017,Good Day Cookies,Snacks,6,49.78,298.68,0.05,44.48,UPI
ORD01104,1/12/2025,CUST0160,Karan Khan,Female,35,Hyderabad,PROD020,Head & Shoulders,Personal Care,3,271.35,814.05,0.15,106.12,Debit Card
ORD01105,11/7/2025,CUST0570,Sahil Nair,Female,23,Lucknow,PROD016,Thums Up,Beverages,4,40.25,161,0.15,14.01,UPI
ORD01106,4/2/2025,CUST0100,Kavya Khan,Female,62,Hyderabad,PROD013,Britannia Bread,Dairy,4,44.18,176.72,0,31.28,Credit Card
ORD01107,11/3/2025,CUST0786,Sahil Shah,Female,27,Mumbai,PROD013,Britannia Bread,Dairy,7,45.13,315.91,0,47.73,Debit Card
ORD01108,9/30/2025,CUST0328,Riya Shah,Male,21,Ahmedabad,PROD012,Dettol Handwash,Personal Care,2,115.46,230.92,0.05,36.28,Cash
ORD01109,8/19/2025,CUST0231,Pooja Nair,Female,62,Hyderabad,PROD013,Britannia Bread,Dairy,8,47.86,382.88,0.05,80.18,Credit Card
ORD01110,8/26/2025,CUST0947,Vikram Iyer,Female,32,Chennai,PROD006,Tata Tea,Beverages,7,119.19,834.33,0.15,156.78,Credit Card
ORD01111,7/30/2025,CUST0700,Sneha Das,Male,20,Mumbai,PROD004,Lay's Chips,Snacks,7,36.3,254.1,0.1,56.17,Credit Card
ORD01112,2/11/2025,CUST0652,Aditya Shah,Female,62,Chennai,PROD001,Parle-G Biscuits,Snacks,4,29.12,116.48,0.15,16.39,Net Banking
ORD01113,11/17/2025,CUST0585,Meera Iyer,Male,47,Pune,PROD014,Kellogg's Corn Flakes,Groceries,1,209.74,209.74,0,22.71,Cash
ORD01114,12/1/2025,CUST0701,Sneha Sharma,Female,41,Kolkata,PROD003,Amul Milk,Dairy,6,57.2,343.2,0.15,67.15,Cash
ORD01115,5/3/2025,CUST0566,Kavya Gupta,Male,39,Lucknow,PROD017,Good Day Cookies,Snacks,4,53.88,215.52,0,34.01,Credit Card
ORD01116,4/16/2025,CUST0484,Rahul Singh,Female,33,Ahmedabad,PROD007,Surf Excel,Home & Cleaning,6,174.58,1047.48,0,243.07,Net Banking
ORD01117,4/1/2025,CUST0473,Sneha Shah,Male,29,Kolkata,PROD015,Harpic Cleaner,Home & Cleaning,4,131.57,526.28,0.1,117.58,Cash
ORD01118,2/5/2025,CUST0513,Priya Gupta,Male,43,Ahmedabad,PROD004,Lay's Chips,Snacks,6,37.83,226.98,0,27.61,UPI
ORD01119,2/6/2025,CUST0767,Karan Reddy,Male,58,Lucknow,PROD002,Tata Salt,Groceries,7,30.24,211.68,0.1,43.16,Cash
ORD01120,10/1/2025,CUST0981,Isha Singh,Male,37,Chennai,PROD009,Aashirvaad Atta,Groceries,2,264.34,528.68,0.15,85.38,UPI
ORD01121,1/21/2025,CUST0450,Sahil Gupta,Male,55,Ahmedabad,PROD016,Thums Up,Beverages,1,39.76,39.76,0.1,7.9,Debit Card
ORD01122,5/15/2025,CUST0410,Simran Verma,Male,26,Kolkata,PROD017,Good Day Cookies,Snacks,8,50.71,405.68,0,39.6,Net Banking
ORD01123,5/5/2025,CUST0772,Simran Singh,Male,64,Mumbai,PROD004,Lay's Chips,Snacks,3,35.17,105.51,0.05,10.44,Cash
ORD01124,12/30/2025,CUST0216,Neha Shah,Female,18,Delhi,PROD009,Aashirvaad Atta,Groceries,2,249.88,499.76,0,78.91,Cash
ORD01125,8/19/2025,CUST0771,Arjun Gupta,Male,62,Pune,PROD008,Dove Soap,Personal Care,5,55.08,275.4,0.1,33.76,Debit Card
ORD01126,1/14/2025,CUST0582,Riya Verma,Male,28,Kolkata,PROD009,Aashirvaad Atta,Groceries,1,266.05,266.05,0,44.88,Credit Card
ORD01127,3/23/2025,CUST0902,Nikhil Shah,Male,45,Bengaluru,PROD012,Dettol Handwash,Personal Care,6,116.28,697.68,0.05,159.48,Net Banking
ORD01128,12/22/2025,CUST0650,Riya Verma,Female,58,Kolkata,PROD010,Maggi Noodles,Groceries,8,15.85,126.8,0.05,12.8,Credit Card
ORD01129,1/15/2025,CUST0151,Manish Gupta,Female,54,Lucknow,PROD020,Head & Shoulders,Personal Care,5,280.51,1402.55,0.05,250.83,Credit Card
ORD01130,9/18/2025,CUST0598,Aditya Patel,Female,56,Ahmedabad,PROD010,Maggi Noodles,Groceries,3,15.56,46.68,0.05,6.29,Net Banking
ORD01131,9/14/2025,CUST0416,Sahil Iyer,Male,28,Lucknow,PROD016,Thums Up,Beverages,3,43.83,131.49,0,23.64,Debit Card
ORD01132,9/26/2025,CUST0536,Simran Khan,Female,20,Lucknow,PROD012,Dettol Handwash,Personal Care,7,118.78,831.46,0.1,142.35,Cash
ORD01133,6/8/2025,CUST0180,Amit Nair,Male,34,Lucknow,PROD016,Thums Up,Beverages,7,38.09,266.63,0,36.85,Credit Card
ORD01134,7/2/2025,CUST0230,Anjali Patel,Female,40,Lucknow,PROD005,Coca Cola,Beverages,5,46.86,234.3,0,44.63,Cash
ORD01135,4/14/2025,CUST0471,Riya Nair,Male,36,Chennai,PROD019,Vim Dishwash,Home & Cleaning,1,96.84,96.84,0.15,19.15,Debit Card
ORD01136,5/19/2025,CUST0681,Amit Shah,Male,41,Chennai,PROD002,Tata Salt,Groceries,7,29.23,204.61,0.05,32.32,Net Banking
ORD01137,9/25/2025,CUST0985,Vikram Mehta,Male,28,Delhi,PROD018,Nescafe Coffee,Beverages,2,208.16,416.32,0,64.92,Credit Card
ORD01138,8/22/2025,CUST0251,Meera Reddy,Female,57,Bengaluru,PROD009,Aashirvaad Atta,Groceries,3,263.36,790.08,0,93.88,Credit Card
ORD01139,2/2/2025,CUST0042,Sneha Patel,Female,19,Lucknow,PROD020,Head & Shoulders,Personal Care,5,268.53,1342.65,0,277.03,Credit Card
ORD01140,10/25/2025,CUST0536,Simran Khan,Female,20,Lucknow,PROD010,Maggi Noodles,Groceries,1,14.72,14.72,0,2.64,Cash
ORD01141,3/1/2025,CUST0476,Pooja Iyer,Male,39,Hyderabad,PROD004,Lay's Chips,Snacks,1,34.92,34.92,0,3.96,Cash
ORD01142,9/7/2025,CUST0086,Karan Kapoor,Female,60,Bengaluru,PROD016,Thums Up,Beverages,4,38.6,154.4,0.15,15.3,Debit Card
ORD01143,8/15/2025,CUST0583,Arjun Mehta,Female,48,Pune,PROD001,Parle-G Biscuits,Snacks,7,32.38,226.66,0,45.88,Credit Card
ORD01144,11/4/2025,CUST0604,Isha Iyer,Male,46,Chennai,PROD020,Head & Shoulders,Personal Care,8,285.7,2285.6,0.05,452.23,Debit Card
ORD01145,11/27/2025,CUST0505,Aditya Patel,Male,59,Chennai,PROD006,Tata Tea,Beverages,6,123.13,738.78,0.15,80.53,Debit Card
ORD01146,11/17/2025,CUST0271,Sahil Patel,Female,50,Bengaluru,PROD018,Nescafe Coffee,Beverages,4,190.22,760.88,0.15,107.05,Cash
ORD01147,3/25/2025,CUST0115,Isha Iyer,Female,46,Lucknow,PROD006,Tata Tea,Beverages,8,114.12,912.96,0.15,124.15,Credit Card
ORD01148,12/18/2025,CUST0068,Manish Iyer,Male,22,Jaipur,PROD014,Kellogg's Corn Flakes,Groceries,5,202.48,1012.4,0.1,125.93,Net Banking
ORD01149,9/14/2025,CUST0843,Rahul Nair,Female,36,Hyderabad,PROD006,Tata Tea,Beverages,4,128.02,512.08,0,59.53,Debit Card
ORD01150,4/18/2025,CUST0328,Riya Shah,Male,21,Ahmedabad,PROD017,Good Day Cookies,Snacks,8,48.27,386.16,0.05,87.19,Net Banking
ORD01151,3/22/2025,CUST0689,Karan Mehta,Male,37,Kolkata,PROD005,Coca Cola,Beverages,6,43.81,262.86,0.1,50.53,Net Banking
ORD01152,8/2/2025,CUST0679,Pooja Nair,Male,33,Ahmedabad,PROD006,Tata Tea,Beverages,6,131.22,787.32,0.1,135.41,Debit Card
ORD01153,6/6/2025,CUST0235,Rahul Malhotra,Female,35,Mumbai,PROD009,Aashirvaad Atta,Groceries,8,272.54,2180.32,0.05,296.27,Debit Card
ORD01154,8/2/2025,CUST0745,Riya Shah,Female,40,Lucknow,PROD012,Dettol Handwash,Personal Care,6,111.92,671.52,0.1,106.22,UPI
ORD01155,3/13/2025,CUST0781,Meera Reddy,Female,63,Mumbai,PROD013,Britannia Bread,Dairy,1,49.29,49.29,0.05,8.89,Cash
ORD01156,5/12/2025,CUST0786,Sahil Shah,Female,27,Mumbai,PROD009,Aashirvaad Atta,Groceries,1,268.19,268.19,0,30.97,Debit Card
ORD01157,10/14/2025,CUST0853,Priya Malhotra,Male,48,Bengaluru,PROD012,Dettol Handwash,Personal Care,1,109.81,109.81,0.1,13.38,Credit Card
ORD01158,3/24/2025,CUST0817,Kavya Iyer,Male,30,Ahmedabad,PROD007,Surf Excel,Home & Cleaning,8,194.12,1552.96,0,143.89,Debit Card
ORD01159,7/19/2025,CUST0741,Meera Iyer,Male,59,Hyderabad,PROD016,Thums Up,Beverages,8,43.71,349.68,0,74.41,Cash
ORD01160,5/22/2025,CUST0256,Isha Mehta,Male,44,Pune,PROD009,Aashirvaad Atta,Groceries,7,239.72,1678.04,0,316.71,Net Banking
ORD01161,2/7/2025,CUST0379,Arjun Sharma,Male,36,Chennai,PROD015,Harpic Cleaner,Home & Cleaning,5,120.83,604.15,0,138.8,Debit Card
ORD01162,4/13/2025,CUST0794,Arjun Iyer,Male,27,Pune,PROD014,Kellogg's Corn Flakes,Groceries,3,227.03,681.09,0.15,75.73,Net Banking
ORD01163,5/14/2025,CUST0091,Arjun Khan,Female,61,Jaipur,PROD015,Harpic Cleaner,Home & Cleaning,4,124.9,499.6,0.15,89.04,Net Banking
ORD01164,12/25/2025,CUST0544,Rahul Mehta,Male,58,Bengaluru,PROD010,Maggi Noodles,Groceries,1,14.57,14.57,0,3.32,Debit Card
ORD01165,8/28/2025,CUST0981,Isha Singh,Male,37,Chennai,PROD012,Dettol Handwash,Personal Care,8,116.83,934.64,0,104.03,Credit Card
ORD01166,1/12/2025,CUST0472,Pooja Nair,Male,23,Lucknow,PROD012,Dettol Handwash,Personal Care,6,107.78,646.68,0.05,75.82,Credit Card
ORD01167,9/28/2025,CUST0123,Manish Mehta,Male,31,Kolkata,PROD014,Kellogg's Corn Flakes,Groceries,7,211.98,1483.86,0.1,288.03,UPI
